id,comments,created_at,description,descriptors,is_deprecated,label,name,properties,provider,type,updated_at,url,version,user_id,release_date
model_e0e494bc-ae45-11f0-93fc-0242ac110002,,2025-10-21 06:19:19,Compact version of o1 with efficient reasoning capabilities.,"{""seed"": {""key"": ""seed"", ""type"": ""INTEGER"", ""label"": ""Seed"", ""maxValue"": 2147483647, ""minValue"": -2147483648, ""description"": ""Seed for the model."", ""defaultValue"": null}, ""top_p"": {""key"": ""top_p"", ""type"": ""DOUBLE"", ""label"": ""Top P"", ""maxValue"": 1.0, ""minValue"": 0.0, ""description"": ""Top P for the model."", ""defaultValue"": 1.0}, ""temperature"": {""key"": ""temperature"", ""type"": ""DOUBLE"", ""label"": ""Temperature"", ""maxValue"": 2.0, ""minValue"": 0.0, ""description"": ""Temperature for the model."", ""defaultValue"": 1.0}, ""stop_sequences"": {""key"": ""stop_sequences"", ""type"": ""STRING_ARRAY"", ""label"": ""Stop Sequences"", ""maxValue"": null, ""minValue"": null, ""description"": ""Stop Sequences for the model."", ""defaultValue"": null}, ""max_output_tokens"": {""key"": ""max_output_tokens"", ""type"": ""INTEGER"", ""label"": ""Max Output Tokens"", ""maxValue"": 65536, ""minValue"": 1, ""description"": ""Max Output Tokens for the model."", ""defaultValue"": 65536}}",0,O1-mini,o1-mini,"{""seed"": null, ""top_p"": 1.0, ""temperature"": 1.0, ""stop_sequences"": [], ""max_output_tokens"": 65536}",OPENAI,SYSTEM,2025-10-21 06:19:19,https://api.openai.com/v1/chat/completions,,user-e040fe2f-ae45-11f0-93fc-0242ac110002,2025-03-01 00:00:00
model_e0e6887d-ae45-11f0-93fc-0242ac110002,,2025-10-21 06:19:19,"Enhanced compute version of o1 (launched Mar 2025), with extended reasoning abilities, 200K‑token context window and up to 100K tokens in output.","{""seed"": {""key"": ""seed"", ""type"": ""INTEGER"", ""label"": ""Seed"", ""maxValue"": 2147483647, ""minValue"": -2147483648, ""description"": ""Optional random seed."", ""defaultValue"": null}, ""top_p"": {""key"": ""top_p"", ""type"": ""DOUBLE"", ""label"": ""Top P"", ""maxValue"": 1.0, ""minValue"": 0.0, ""description"": ""Nucleus sampling mass for the model."", ""defaultValue"": 1.0}, ""temperature"": {""key"": ""temperature"", ""type"": ""DOUBLE"", ""label"": ""Temperature"", ""maxValue"": 2.0, ""minValue"": 0.0, ""description"": ""Sampling temperature for the model."", ""defaultValue"": 1.0}, ""stop_sequences"": {""key"": ""stop_sequences"", ""type"": ""STRING_ARRAY"", ""label"": ""Stop Sequences"", ""maxValue"": null, ""minValue"": null, ""description"": ""Sequence(s) to stop generation."", ""defaultValue"": null}, ""max_output_tokens"": {""key"": ""max_output_tokens"", ""type"": ""INTEGER"", ""label"": ""Max Output Tokens"", ""maxValue"": 100000, ""minValue"": 1, ""description"": ""Maximum tokens the model can generate."", ""defaultValue"": 100000}}",0,o1 Pro,o1-pro,"{""seed"": null, ""top_p"": 1.0, ""temperature"": 1.0, ""stop_sequences"": [], ""max_output_tokens"": 100000}",OPENAI,SYSTEM,2025-10-21 06:19:19,https://api.openai.com/v1/completions,,user-e040fe2f-ae45-11f0-93fc-0242ac110002,2025-03-01 00:00:00
model_e0e87c01-ae45-11f0-93fc-0242ac110002,,2025-10-21 06:19:19,"The o1 series of models are trained with reinforcement learning to perform complex reasoning. o1 models think before they answer, producing a long internal chain of thought before responding to the user.","{""seed"": {""key"": ""seed"", ""type"": ""INTEGER"", ""label"": ""Seed"", ""maxValue"": 2147483647, ""minValue"": -2147483648, ""description"": ""Seed for the model."", ""defaultValue"": null}, ""top_p"": {""key"": ""top_p"", ""type"": ""DOUBLE"", ""label"": ""Top P"", ""maxValue"": 1.0, ""minValue"": 0.0, ""description"": ""Top P for the model."", ""defaultValue"": 1.0}, ""temperature"": {""key"": ""temperature"", ""type"": ""DOUBLE"", ""label"": ""Temperature"", ""maxValue"": 2.0, ""minValue"": 0.0, ""description"": ""Temperature for the model."", ""defaultValue"": 1.0}, ""stop_sequences"": {""key"": ""stop_sequences"", ""type"": ""STRING_ARRAY"", ""label"": ""Stop Sequences"", ""maxValue"": null, ""minValue"": null, ""description"": ""Stop Sequences for the model."", ""defaultValue"": null}, ""max_output_tokens"": {""key"": ""max_output_tokens"", ""type"": ""INTEGER"", ""label"": ""Max Output Tokens"", ""maxValue"": 100000, ""minValue"": 1, ""description"": ""Max Output Tokens for the model."", ""defaultValue"": 100000}}",0,O1,o1,"{""seed"": null, ""top_p"": 1.0, ""temperature"": 1.0, ""stop_sequences"": [], ""max_output_tokens"": 100000}",OPENAI,SYSTEM,2025-10-21 06:19:19,https://api.openai.com/v1/chat/completions,,user-e040fe2f-ae45-11f0-93fc-0242ac110002,2025-03-01 00:00:00
model_e0ea864f-ae45-11f0-93fc-0242ac110002,,2025-10-21 06:19:19,"O3 Mini is OpenAI's newest small reasoning model, providing high intelligence at the same cost and latency targets of o1-mini. o3-mini supports key developer features, like Structured Outputs, function calling, and Batch API.","{""seed"": {""key"": ""seed"", ""type"": ""INTEGER"", ""label"": ""Seed"", ""maxValue"": 2147483647, ""minValue"": -2147483648, ""description"": ""Seed for the model."", ""defaultValue"": null}, ""top_p"": {""key"": ""top_p"", ""type"": ""DOUBLE"", ""label"": ""Top P"", ""maxValue"": 1.0, ""minValue"": 0.0, ""description"": ""Top P for the model."", ""defaultValue"": 1.0}, ""temperature"": {""key"": ""temperature"", ""type"": ""DOUBLE"", ""label"": ""Temperature"", ""maxValue"": 2.0, ""minValue"": 0.0, ""description"": ""Temperature for the model."", ""defaultValue"": 1.0}, ""stop_sequences"": {""key"": ""stop_sequences"", ""type"": ""STRING_ARRAY"", ""label"": ""Stop Sequences"", ""maxValue"": null, ""minValue"": null, ""description"": ""Stop Sequences for the model."", ""defaultValue"": null}, ""max_output_tokens"": {""key"": ""max_output_tokens"", ""type"": ""INTEGER"", ""label"": ""Max Output Tokens"", ""maxValue"": 100000, ""minValue"": 1, ""description"": ""Max Output Tokens for the model."", ""defaultValue"": 100000}}",0,O3 Mini,o3-mini,"{""seed"": null, ""top_p"": 1.0, ""temperature"": 1.0, ""stop_sequences"": [], ""max_output_tokens"": 100000}",OPENAI,SYSTEM,2025-10-21 06:19:19,https://api.openai.com/v1/chat/completions,,user-e040fe2f-ae45-11f0-93fc-0242ac110002,2025-04-01 00:00:00
model_e0ec4e38-ae45-11f0-93fc-0242ac110002,,2025-10-21 06:19:19,"April 2025 release of OpenAI's flagship reasoning model—advanced chain‑of‑thought, tool-enabled mind with 200K‑token context and up to 100K tokens in output.","{""seed"": {""key"": ""seed"", ""type"": ""INTEGER"", ""label"": ""Seed"", ""maxValue"": 2147483647, ""minValue"": -2147483648, ""description"": ""Optional random seed for deterministic output."", ""defaultValue"": null}, ""top_p"": {""key"": ""top_p"", ""type"": ""DOUBLE"", ""label"": ""Top P"", ""maxValue"": 1.0, ""minValue"": 0.0, ""description"": ""Nucleus sampling mass for the model."", ""defaultValue"": 1.0}, ""temperature"": {""key"": ""temperature"", ""type"": ""DOUBLE"", ""label"": ""Temperature"", ""maxValue"": 2.0, ""minValue"": 0.0, ""description"": ""Sampling temperature for the model."", ""defaultValue"": 1.0}, ""stop_sequences"": {""key"": ""stop_sequences"", ""type"": ""STRING_ARRAY"", ""label"": ""Stop Sequences"", ""maxValue"": null, ""minValue"": null, ""description"": ""Sequence(s) at which to stop generation."", ""defaultValue"": null}, ""max_output_tokens"": {""key"": ""max_output_tokens"", ""type"": ""INTEGER"", ""label"": ""Max Output Tokens"", ""maxValue"": 100000, ""minValue"": 1, ""description"": ""Maximum number of tokens the model can generate."", ""defaultValue"": 100000}}",0,o3,o3,"{""seed"": null, ""top_p"": 1.0, ""temperature"": 1.0, ""stop_sequences"": [], ""max_output_tokens"": 100000}",OPENAI,SYSTEM,2025-10-21 06:19:19,https://api.openai.com/v1/chat/completions,,user-e040fe2f-ae45-11f0-93fc-0242ac110002,2025-04-01 00:00:00
model_e0ee0de8-ae45-11f0-93fc-0242ac110002,,2025-10-21 06:19:19,"April 16 2025 release of OpenAI's compact multimodal reasoning model — supports text and vision with advanced chain‑of‑thought, 200K‑token context window, up to 100K tokens output.","{""seed"": {""key"": ""seed"", ""type"": ""INTEGER"", ""label"": ""Seed"", ""maxValue"": 2147483647, ""minValue"": -2147483648, ""description"": ""Seed for the model."", ""defaultValue"": null}, ""top_p"": {""key"": ""top_p"", ""type"": ""DOUBLE"", ""label"": ""Top P"", ""maxValue"": 1.0, ""minValue"": 0.0, ""description"": ""Top P for the model."", ""defaultValue"": 1.0}, ""temperature"": {""key"": ""temperature"", ""type"": ""DOUBLE"", ""label"": ""Temperature"", ""maxValue"": 2.0, ""minValue"": 0.0, ""description"": ""Temperature for the model."", ""defaultValue"": 1.0}, ""stop_sequences"": {""key"": ""stop_sequences"", ""type"": ""STRING_ARRAY"", ""label"": ""Stop Sequences"", ""maxValue"": null, ""minValue"": null, ""description"": ""Stop Sequences for the model."", ""defaultValue"": null}, ""max_output_tokens"": {""key"": ""max_output_tokens"", ""type"": ""INTEGER"", ""label"": ""Max Output Tokens"", ""maxValue"": 100000, ""minValue"": 1, ""description"": ""Maximum number of tokens the model can generate."", ""defaultValue"": 100000}}",0,o4 mini,o4-mini,"{""seed"": null, ""top_p"": 1.0, ""temperature"": 1.0, ""stop_sequences"": [], ""max_output_tokens"": 100000}",OPENAI,SYSTEM,2025-10-21 06:19:19,https://api.openai.com/v1/chat/completions,,user-e040fe2f-ae45-11f0-93fc-0242ac110002,2025-04-16 00:00:00
model_e0efd7a5-ae45-11f0-93fc-0242ac110002,,2025-10-21 06:19:19,Llama 3.3 70B is a balanced language model from Meta,"{""top_p"": {""key"": ""top_p"", ""type"": ""DOUBLE"", ""label"": ""Top P"", ""maxValue"": 1.0, ""minValue"": 0.0, ""description"": ""Top P for the model."", ""defaultValue"": 0.9}, ""temperature"": {""key"": ""temperature"", ""type"": ""DOUBLE"", ""label"": ""Temperature"", ""maxValue"": 2.0, ""minValue"": 0.0, ""description"": ""Temperature for the model."", ""defaultValue"": 0.7}, ""max_completion_tokens"": {""key"": ""max_completion_tokens"", ""type"": ""INTEGER"", ""label"": ""Max Completion Tokens"", ""minValue"": 1, ""description"": ""Max completion tokens for the model."", ""defaultValue"": 4096}}",0,Llama 3.3 70B,llama-3.3-70B-Instruct,"{""top_p"": 0.9, ""temperature"": 0.7}",LLAMA,SYSTEM,2025-10-21 06:19:19,https://api.llama.com/compat/v1/,,user-e040fe2f-ae45-11f0-93fc-0242ac110002,2024-12-07 00:00:00
model_e0f17d2b-ae45-11f0-93fc-0242ac110002,,2025-10-21 06:19:19,Llama 3.3 8B is a balanced language model from Meta,"{""top_p"": {""key"": ""top_p"", ""type"": ""DOUBLE"", ""label"": ""Top P"", ""maxValue"": 1.0, ""minValue"": 0.0, ""description"": ""Top P for the model."", ""defaultValue"": 0.9}, ""temperature"": {""key"": ""temperature"", ""type"": ""DOUBLE"", ""label"": ""Temperature"", ""maxValue"": 2.0, ""minValue"": 0.0, ""description"": ""Temperature for the model."", ""defaultValue"": 0.7}, ""max_completion_tokens"": {""key"": ""max_completion_tokens"", ""type"": ""INTEGER"", ""label"": ""Max Completion Tokens"", ""minValue"": 1, ""description"": ""Max completion tokens for the model."", ""defaultValue"": 4096}}",0,Llama 3.3 8B,llama-3.3-8B-Instruct,"{""top_p"": 0.9, ""temperature"": 0.7}",LLAMA,SYSTEM,2025-10-21 06:19:19,https://api.llama.com/compat/v1/,,user-e040fe2f-ae45-11f0-93fc-0242ac110002,2024-12-07 00:00:00
model_e0f32d2b-ae45-11f0-93fc-0242ac110002,,2025-10-21 06:19:19,Llama 4 Maverick is a multimodal language model from Meta with 17 billion active parameter model with 128 experts,"{""top_p"": {""key"": ""top_p"", ""type"": ""DOUBLE"", ""label"": ""Top P"", ""maxValue"": 1.0, ""minValue"": 0.0, ""description"": ""Top P for the model."", ""defaultValue"": 0.9}, ""temperature"": {""key"": ""temperature"", ""type"": ""DOUBLE"", ""label"": ""Temperature"", ""maxValue"": 2.0, ""minValue"": 0.0, ""description"": ""Temperature for the model."", ""defaultValue"": 0.7}, ""max_completion_tokens"": {""key"": ""max_completion_tokens"", ""type"": ""INTEGER"", ""label"": ""Max Completion Tokens"", ""minValue"": 1, ""description"": ""Max completion tokens for the model."", ""defaultValue"": 4096}}",0,Llama 4 Maverick 17B 128E,llama-4-Maverick-17B-128E-Instruct-FP8,"{""top_p"": 0.9, ""temperature"": 0.7}",LLAMA,SYSTEM,2025-10-21 06:19:19,https://api.llama.com/compat/v1/,,user-e040fe2f-ae45-11f0-93fc-0242ac110002,2024-04-05 00:00:00
model_e0f50a36-ae45-11f0-93fc-0242ac110002,,2025-10-21 06:19:19,Llama 4 Scout is a multimodal language model from Meta with 17 billion active parameter model with 16 experts,"{""top_p"": {""key"": ""top_p"", ""type"": ""DOUBLE"", ""label"": ""Top P"", ""maxValue"": 1.0, ""minValue"": 0.0, ""description"": ""Top P for the model."", ""defaultValue"": 0.9}, ""temperature"": {""key"": ""temperature"", ""type"": ""DOUBLE"", ""label"": ""Temperature"", ""maxValue"": 2.0, ""minValue"": 0.0, ""description"": ""Temperature for the model."", ""defaultValue"": 0.7}, ""max_completion_tokens"": {""key"": ""max_completion_tokens"", ""type"": ""INTEGER"", ""label"": ""Max Completion Tokens"", ""minValue"": 1, ""description"": ""Max completion tokens for the model."", ""defaultValue"": 4096}}",0,Llama 4 Scout 17B 16E,llama-4-Scout-17B-16E-Instruct-FP8,"{""top_p"": 0.9, ""temperature"": 0.7}",LLAMA,SYSTEM,2025-10-21 06:19:19,https://api.llama.com/compat/v1/,,user-e040fe2f-ae45-11f0-93fc-0242ac110002,2024-04-05 00:00:00
model_e0f6bdcb-ae45-11f0-93fc-0242ac110002,,2025-10-21 06:19:19,Fast version of Grok 3 optimized for high throughput with 131K context window.,"{""seed"": {""key"": ""seed"", ""type"": ""INTEGER"", ""label"": ""Seed"", ""maxValue"": 2147483647, ""minValue"": -2147483648, ""description"": ""Seed for the model."", ""defaultValue"": null}, ""top_p"": {""key"": ""top_p"", ""type"": ""DOUBLE"", ""label"": ""Top P"", ""maxValue"": 1.0, ""minValue"": 0.0, ""description"": ""Top P for the model."", ""defaultValue"": 1.0}, ""max_tokens"": {""key"": ""max_tokens"", ""type"": ""INTEGER"", ""label"": ""Max Tokens"", ""maxValue"": 4096, ""minValue"": 1, ""description"": ""Max Tokens for the model."", ""defaultValue"": 4096}, ""temperature"": {""key"": ""temperature"", ""type"": ""DOUBLE"", ""label"": ""Temperature"", ""maxValue"": 2.0, ""minValue"": 0.0, ""description"": ""Temperature for the model."", ""defaultValue"": 0.7}, ""stop_sequences"": {""key"": ""stop_sequences"", ""type"": ""STRING_ARRAY"", ""label"": ""Stop Sequences"", ""maxValue"": null, ""minValue"": null, ""description"": ""Stop Sequences for the model."", ""defaultValue"": null}}",0,Grok 3 Fast,grok-3-fast,"{""seed"": null, ""top_p"": 1.0, ""max_tokens"": 4096, ""temperature"": 0.7, ""stop_sequences"": []}",GROK,SYSTEM,2025-10-21 06:19:19,https://api.x.ai/v1/,,user-e040fe2f-ae45-11f0-93fc-0242ac110002,2025-05-22 00:00:00
model_e0f85940-ae45-11f0-93fc-0242ac110002,,2025-10-21 06:19:19,Fast version of Grok 3 Mini optimized for high-speed applications with 131K context window.,"{""seed"": {""key"": ""seed"", ""type"": ""INTEGER"", ""label"": ""Seed"", ""maxValue"": 2147483647, ""minValue"": -2147483648, ""description"": ""Seed for the model."", ""defaultValue"": null}, ""top_p"": {""key"": ""top_p"", ""type"": ""DOUBLE"", ""label"": ""Top P"", ""maxValue"": 1.0, ""minValue"": 0.0, ""description"": ""Top P for the model."", ""defaultValue"": 1.0}, ""max_tokens"": {""key"": ""max_tokens"", ""type"": ""INTEGER"", ""label"": ""Max Tokens"", ""maxValue"": 4096, ""minValue"": 1, ""description"": ""Max Tokens for the model."", ""defaultValue"": 4096}, ""temperature"": {""key"": ""temperature"", ""type"": ""DOUBLE"", ""label"": ""Temperature"", ""maxValue"": 2.0, ""minValue"": 0.0, ""description"": ""Temperature for the model."", ""defaultValue"": 0.7}, ""stop_sequences"": {""key"": ""stop_sequences"", ""type"": ""STRING_ARRAY"", ""label"": ""Stop Sequences"", ""maxValue"": null, ""minValue"": null, ""description"": ""Stop Sequences for the model."", ""defaultValue"": null}}",0,Grok 3 Mini Fast,grok-3-mini-fast,"{""seed"": null, ""top_p"": 1.0, ""max_tokens"": 4096, ""temperature"": 0.7, ""stop_sequences"": []}",GROK,SYSTEM,2025-10-21 06:19:19,https://api.x.ai/v1/,,user-e040fe2f-ae45-11f0-93fc-0242ac110002,2025-06-24 00:00:00
model_e0fa29ed-ae45-11f0-93fc-0242ac110002,,2025-10-21 06:19:19,"A smaller, faster version of Grok 3 optimized for cost-effective applications with 131K context window.","{""seed"": {""key"": ""seed"", ""type"": ""INTEGER"", ""label"": ""Seed"", ""maxValue"": 2147483647, ""minValue"": -2147483648, ""description"": ""Seed for the model."", ""defaultValue"": null}, ""top_p"": {""key"": ""top_p"", ""type"": ""DOUBLE"", ""label"": ""Top P"", ""maxValue"": 1.0, ""minValue"": 0.0, ""description"": ""Top P for the model."", ""defaultValue"": 1.0}, ""max_tokens"": {""key"": ""max_tokens"", ""type"": ""INTEGER"", ""label"": ""Max Tokens"", ""maxValue"": 4096, ""minValue"": 1, ""description"": ""Max Tokens for the model."", ""defaultValue"": 4096}, ""temperature"": {""key"": ""temperature"", ""type"": ""DOUBLE"", ""label"": ""Temperature"", ""maxValue"": 2.0, ""minValue"": 0.0, ""description"": ""Temperature for the model."", ""defaultValue"": 0.7}, ""stop_sequences"": {""key"": ""stop_sequences"", ""type"": ""STRING_ARRAY"", ""label"": ""Stop Sequences"", ""maxValue"": null, ""minValue"": null, ""description"": ""Stop Sequences for the model."", ""defaultValue"": null}}",0,Grok 3 Mini,grok-3-mini,"{""seed"": null, ""top_p"": 1.0, ""max_tokens"": 4096, ""temperature"": 0.7, ""stop_sequences"": []}",GROK,SYSTEM,2025-10-21 06:19:19,https://api.x.ai/v1/,,user-e040fe2f-ae45-11f0-93fc-0242ac110002,2025-02-17 00:00:00
model_e0fbc287-ae45-11f0-93fc-0242ac110002,,2025-10-21 06:19:19,"Excels at enterprise use cases like data extraction, coding, and text summarization. Possesses deep domain knowledge in finance, healthcare, law, and science.","{""seed"": {""key"": ""seed"", ""type"": ""INTEGER"", ""label"": ""Seed"", ""maxValue"": 2147483647, ""minValue"": -2147483648, ""description"": ""Seed for the model."", ""defaultValue"": null}, ""top_p"": {""key"": ""top_p"", ""type"": ""DOUBLE"", ""label"": ""Top P"", ""maxValue"": 1.0, ""minValue"": 0.0, ""description"": ""Top P for the model."", ""defaultValue"": 1.0}, ""max_tokens"": {""key"": ""max_tokens"", ""type"": ""INTEGER"", ""label"": ""Max Tokens"", ""maxValue"": 4096, ""minValue"": 1, ""description"": ""Max Tokens for the model."", ""defaultValue"": 4096}, ""temperature"": {""key"": ""temperature"", ""type"": ""DOUBLE"", ""label"": ""Temperature"", ""maxValue"": 2.0, ""minValue"": 0.0, ""description"": ""Temperature for the model."", ""defaultValue"": 0.7}, ""stop_sequences"": {""key"": ""stop_sequences"", ""type"": ""STRING_ARRAY"", ""label"": ""Stop Sequences"", ""maxValue"": null, ""minValue"": null, ""description"": ""Stop Sequences for the model."", ""defaultValue"": null}}",0,Grok 3,grok-3,"{""seed"": null, ""top_p"": 1.0, ""max_tokens"": 4096, ""temperature"": 0.7, ""stop_sequences"": []}",GROK,SYSTEM,2025-10-21 06:19:19,https://api.x.ai/v1/,,user-e040fe2f-ae45-11f0-93fc-0242ac110002,2025-02-17 00:00:00
model_e0fd6248-ae45-11f0-93fc-0242ac110002,,2025-10-21 06:19:19,"Grok 4 is xAI's most advanced language model with 256K context window, optimized for complex reasoning and enterprise applications.","{""seed"": {""key"": ""seed"", ""type"": ""INTEGER"", ""label"": ""Seed"", ""maxValue"": 2147483647, ""minValue"": -2147483648, ""description"": ""Seed for the model."", ""defaultValue"": null}, ""top_p"": {""key"": ""top_p"", ""type"": ""DOUBLE"", ""label"": ""Top P"", ""maxValue"": 1.0, ""minValue"": 0.0, ""description"": ""Top P for the model."", ""defaultValue"": 1.0}, ""max_tokens"": {""key"": ""max_tokens"", ""type"": ""INTEGER"", ""label"": ""Max Tokens"", ""maxValue"": 8192, ""minValue"": 1, ""description"": ""Max Tokens for the model."", ""defaultValue"": 8192}, ""temperature"": {""key"": ""temperature"", ""type"": ""DOUBLE"", ""label"": ""Temperature"", ""maxValue"": 2.0, ""minValue"": 0.0, ""description"": ""Temperature for the model."", ""defaultValue"": 0.7}, ""stop_sequences"": {""key"": ""stop_sequences"", ""type"": ""STRING_ARRAY"", ""label"": ""Stop Sequences"", ""maxValue"": null, ""minValue"": null, ""description"": ""Stop Sequences for the model."", ""defaultValue"": null}}",0,Grok 4 (0709),grok-4-0709,"{""seed"": null, ""top_p"": 1.0, ""max_tokens"": 8192, ""temperature"": 0.7, ""stop_sequences"": []}",GROK,SYSTEM,2025-10-21 06:19:19,https://api.x.ai/v1/,,user-e040fe2f-ae45-11f0-93fc-0242ac110002,2025-07-09 00:00:00
model_e0ff1ea7-ae45-11f0-93fc-0242ac110002,,2025-10-21 06:19:19,Fast version of Grok 4 optimized for high throughput with enhanced reasoning capabilities and extended context window.,"{""seed"": {""key"": ""seed"", ""type"": ""INTEGER"", ""label"": ""Seed"", ""maxValue"": 2147483647, ""minValue"": -2147483648, ""description"": ""Seed for the model."", ""defaultValue"": null}, ""top_p"": {""key"": ""top_p"", ""type"": ""DOUBLE"", ""label"": ""Top P"", ""maxValue"": 1.0, ""minValue"": 0.0, ""description"": ""Top P for the model."", ""defaultValue"": 1.0}, ""max_tokens"": {""key"": ""max_tokens"", ""type"": ""INTEGER"", ""label"": ""Max Tokens"", ""maxValue"": 4096, ""minValue"": 1, ""description"": ""Max Tokens for the model."", ""defaultValue"": 4096}, ""temperature"": {""key"": ""temperature"", ""type"": ""DOUBLE"", ""label"": ""Temperature"", ""maxValue"": 1.0, ""minValue"": 0.0, ""description"": ""Temperature for the model."", ""defaultValue"": 0.7}, ""stop_sequences"": {""key"": ""stop_sequences"", ""type"": ""STRING_ARRAY"", ""label"": ""Stop Sequences"", ""maxValue"": null, ""minValue"": null, ""description"": ""Stop Sequences for the model."", ""defaultValue"": null}}",0,Grok 4 Fast,grok-4-fast,"{""seed"": null, ""top_p"": 1.0, ""max_tokens"": 4096, ""temperature"": 0.7, ""stop_sequences"": []}",GROK,SYSTEM,2025-10-21 06:19:19,https://api.x.ai/v1/,,user-e040fe2f-ae45-11f0-93fc-0242ac110002,2025-10-21 06:19:19
model_e100ba07-ae45-11f0-93fc-0242ac110002,,2025-10-21 06:19:19,DeepSeek Chat is a conversational AI model designed for general chat and reasoning tasks.,"{""seed"": {""key"": ""seed"", ""type"": ""INTEGER"", ""label"": ""Seed"", ""maxValue"": 2147483647, ""minValue"": -2147483648, ""description"": ""Seed for the model."", ""defaultValue"": null}, ""top_p"": {""key"": ""top_p"", ""type"": ""DOUBLE"", ""label"": ""Top P"", ""maxValue"": 1.0, ""minValue"": 0.0, ""description"": ""Top P for the model."", ""defaultValue"": 1.0}, ""max_tokens"": {""key"": ""max_tokens"", ""type"": ""INTEGER"", ""label"": ""Max Tokens"", ""maxValue"": 4096, ""minValue"": 1, ""description"": ""Max Tokens for the model."", ""defaultValue"": 4096}, ""temperature"": {""key"": ""temperature"", ""type"": ""DOUBLE"", ""label"": ""Temperature"", ""maxValue"": 2.0, ""minValue"": 0.0, ""description"": ""Temperature for the model."", ""defaultValue"": 0.7}, ""stop_sequences"": {""key"": ""stop_sequences"", ""type"": ""STRING_ARRAY"", ""label"": ""Stop Sequences"", ""maxValue"": null, ""minValue"": null, ""description"": ""Stop Sequences for the model."", ""defaultValue"": null}}",0,DeepSeek Chat,deepseek-chat,"{""seed"": null, ""top_p"": 1.0, ""max_tokens"": 4096, ""temperature"": 0.7, ""stop_sequences"": []}",DEEPSEEK,SYSTEM,2025-10-21 06:19:19,https://api.deepseek.com/v1/,,user-e040fe2f-ae45-11f0-93fc-0242ac110002,2024-01-01 00:00:00
model_e1029f6d-ae45-11f0-93fc-0242ac110002,,2025-10-21 06:19:19,"DeepSeek Reasoner is a reasoning model developed by DeepSeek. Before delivering the final answer, the model first generates a Chain of Thought (CoT) to enhance the accuracy of its responses.","{""seed"": {""key"": ""seed"", ""type"": ""INTEGER"", ""label"": ""Seed"", ""maxValue"": 2147483647, ""minValue"": -2147483648, ""description"": ""Seed for the model."", ""defaultValue"": null}, ""top_p"": {""key"": ""top_p"", ""type"": ""DOUBLE"", ""label"": ""Top P"", ""maxValue"": 1.0, ""minValue"": 0.0, ""description"": ""Top P for the model."", ""defaultValue"": 1.0}, ""max_tokens"": {""key"": ""max_tokens"", ""type"": ""INTEGER"", ""label"": ""Max Tokens"", ""maxValue"": 4096, ""minValue"": 1, ""description"": ""Max Tokens for the model."", ""defaultValue"": 4096}, ""temperature"": {""key"": ""temperature"", ""type"": ""DOUBLE"", ""label"": ""Temperature"", ""maxValue"": 2.0, ""minValue"": 0.0, ""description"": ""Temperature for the model."", ""defaultValue"": 0.7}, ""stop_sequences"": {""key"": ""stop_sequences"", ""type"": ""STRING_ARRAY"", ""label"": ""Stop Sequences"", ""maxValue"": null, ""minValue"": null, ""description"": ""Stop Sequences for the model."", ""defaultValue"": null}}",0,DeepSeek Reasoner,deepseek-reasoner,"{""seed"": null, ""top_p"": 1.0, ""max_tokens"": 4096, ""temperature"": 0.7, ""stop_sequences"": []}",DEEPSEEK,SYSTEM,2025-10-21 06:19:19,https://api.deepseek.com/v1/,,user-e040fe2f-ae45-11f0-93fc-0242ac110002,2024-01-01 00:00:00
